"Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Start timestamp [µs]","Duration [µs]","Spike Count","Spike Frequency [Hz]"
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",258475100,93200,148,132.332
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",261348500,307700,548,148.413
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",261656200,109700,113,85.84
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",263748300,393300,611,129.46
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",267946000,294600,550,155.578
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",275703400,291500,502,143.511
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",280705900,367000,531,120.572
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",281095800,105300,175,138.493
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",283965800,338300,513,126.367
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",284322000,64400,106,137.164
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",289638700,521700,691,110.376
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",295235600,355200,618,144.989
"22","D5","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",299887900,111300,85,63.642
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",200,94700,168,147.835
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",266800,43300,90,173.21
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",12339100,206100,378,152.838
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",12726600,34300,81,196.793
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",23545800,238800,428,149.358
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",35701000,165400,319,160.721
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",45618100,129700,230,147.777
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",45960700,43800,84,159.817
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",56028900,169100,330,162.626
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",66422700,188000,316,140.071
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",78737800,231300,401,144.473
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",91099000,164100,326,165.549
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",91542800,41800,94,187.4
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",103236800,261200,503,160.477
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",113058600,124800,255,170.272
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",113414200,34500,92,222.222
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",124278900,242100,426,146.634
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",134497500,125100,252,167.866
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",134850600,41200,81,163.835
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",145425500,180700,340,156.798
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",155979700,172000,345,167.151
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",156303700,43100,84,162.413
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",167721900,222300,428,160.444
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",182438900,294200,522,147.859
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",195633800,263600,475,150.164
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",208897300,227900,455,166.374
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",219019900,178100,322,150.664
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",230956600,184500,363,163.957
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",241396000,122900,258,174.939
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",241750700,37900,91,200.088
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",251163700,195000,330,141.026
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",251525900,37800,89,196.208
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",260172200,139600,269,160.578
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",260553800,43100,101,195.282
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",269245700,128400,274,177.83
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",269613400,38500,102,220.779
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",278683900,137100,256,155.604
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",279058700,48800,103,175.888
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",287246300,132300,271,170.698
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",296650100,182100,352,161.084
"3","A4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",297077500,55100,113,170.901
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",3351800,196300,446,189.336
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",3577200,51100,119,194.064
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",3719400,86300,153,147.74
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",9506200,204900,468,190.337
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",9749400,56300,123,182.06
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",16838600,273600,552,168.129
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",25190100,265000,490,154.088
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",25507900,67200,131,162.45
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",32856200,273500,589,179.464
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",33176500,66800,134,167.166
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",39549000,266400,574,179.555
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",39876100,62300,131,175.227
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",46727400,253900,474,155.573
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",47003100,55500,118,177.177
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",54485500,265200,582,182.881
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",60997800,220100,460,174.163
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",61269000,50500,116,191.419
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",68334800,250100,586,195.255
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",68647700,79100,159,167.509
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",75163000,209100,466,185.717
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",75409900,54300,124,190.301
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",81512300,208200,460,184.118
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",81757500,50800,120,196.85
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",88211000,277100,646,194.274
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",88559900,97700,77,65.677
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",95278200,265500,594,186.441
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",102628900,224800,465,172.375
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",102902700,55600,118,176.859
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",109588200,293900,583,165.306
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",116591500,258600,566,182.392
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",116902200,83300,166,166.066
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",123457600,205200,465,188.84
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",123701800,57000,130,190.058
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",130165800,240800,462,159.884
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",130425200,83400,128,127.898
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",137525700,264300,619,195.17
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",144501100,197900,465,195.806
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",144729500,56200,118,174.97
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",151650300,259500,567,182.081
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",151966600,81600,143,146.038
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",159290600,245200,494,167.89
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",159555000,49600,117,196.573
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",166327200,197700,384,161.861
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",166554600,64500,137,177.003
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",172736100,260600,583,186.429
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",173047800,65200,136,173.824
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",180159700,262500,607,192.698
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",180482500,88300,176,166.1
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",187837400,266100,493,154.391
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",188147100,62200,138,184.887
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",195372200,224700,501,185.803
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",195637200,53800,134,207.559
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",200838600,203900,492,201.079
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",201073400,64400,135,174.689
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",207423000,242600,555,190.643
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",207706500,53000,125,196.541
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",214161200,215700,495,191.238
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",214417800,65700,111,140.791
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",221332600,238900,521,181.736
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",221584700,64000,142,184.896
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",227932700,224100,488,181.467
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",228197200,71200,127,148.642
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",236396000,233900,494,176.001
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",236646700,94300,130,114.882
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",243485700,250100,541,180.261
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",243772800,81300,146,149.651
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",250189100,279300,600,179.019
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",256931900,263000,606,192.015
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",257270400,77900,159,170.09
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",264799100,205800,481,194.768
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",265030900,69600,130,155.651
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",271125700,228800,521,189.758
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",271398900,68100,124,151.738
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",278170600,316400,646,170.143
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",284753000,238100,497,173.947
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",285015100,69400,133,159.702
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",291707200,348300,731,174.897
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",299112800,224700,524,194.333
"4","A5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",299390100,60100,142,196.894
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",545100,362300,580,133.407
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",6150300,322600,463,119.601
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",6546400,58300,112,160.091
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",11986600,225800,337,124.373
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",12212400,64100,92,119.605
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",12350800,66100,117,147.504
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",17905400,258300,363,117.112
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",18185000,47900,100,173.974
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",18318500,53700,108,167.598
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",23777500,307500,460,124.661
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",24130700,76300,112,122.324
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",29473400,303100,444,122.072
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",29832600,46200,106,191.198
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",35997800,310400,513,137.726
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",36398100,85900,138,133.877
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",42220300,264500,190,59.861
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",45383300,260200,411,131.63
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",45686600,40200,96,199.005
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",49010000,304200,211,57.802
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",52504000,283000,457,134.57
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",52840800,56500,104,153.392
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",59831300,383000,618,134.465
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",65517100,279600,444,132.332
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",65852200,49600,99,166.331
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",71159700,295100,431,121.71
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",71505500,42000,91,180.556
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",77067100,307000,432,117.264
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",77416700,51700,101,162.798
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",82691000,355000,471,110.563
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",83097700,54700,109,166.057
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",88451000,284100,380,111.463
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",88757600,55900,103,153.548
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",88888900,72900,120,137.174
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",94068000,382400,502,109.397
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",94498600,54200,114,175.277
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",100741300,313100,472,125.625
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",101111700,52600,108,171.103
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",107013600,290500,456,130.809
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",107363000,49500,104,175.084
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",111098700,282400,375,110.659
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",111406800,59000,103,145.48
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",111546300,79800,133,138.889
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",118957900,287000,473,137.34
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",119262300,63100,93,122.821
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",125442000,246400,454,153.544
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",125759700,52400,121,192.43
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",131721800,265700,479,150.232
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",132029800,64800,110,141.461
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",137597300,292800,463,131.774
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",137944400,49800,104,174.029
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",142145800,278300,379,113.487
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",142442900,49300,97,163.962
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",142567700,66300,118,148.316
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",149138000,257700,448,144.871
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",149462500,65000,115,147.436
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",155333900,397200,670,140.567
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",161897700,266900,426,133.009
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",162201400,43400,96,184.332
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",166615700,88800,61,57.245
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",166722300,178000,110,51.498
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",170272700,403900,538,111.001
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",170731500,51900,111,178.227
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",175212100,408400,515,105.085
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",175682400,56600,110,161.955
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",180870000,359700,499,115.606
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",181233800,62000,105,141.129
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",188132300,248700,435,145.758
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",188435100,43400,103,197.773
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",194526600,289000,463,133.506
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",194878000,50200,109,180.943
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",199553800,297200,396,111.036
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",199862000,52400,108,171.756
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",200000700,63800,129,168.495
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",205704600,294400,219,61.99
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",209082300,223900,445,165.625
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",209356400,50600,96,158.103
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",213462800,257500,207,66.99
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",216701100,236400,458,161.45
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",216991700,52100,96,153.551
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",222970100,288900,461,132.976
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",223311000,51400,109,176.719
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",229552500,319300,467,121.881
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",229914800,63100,103,136.027
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",235602400,120900,68,46.871
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",235726400,223500,415,154.735
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",236004300,46100,101,182.574
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",241886700,329400,480,121.433
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",242281400,60300,111,153.4
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",247997000,325300,482,123.476
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",248375700,46300,106,190.785
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",252992600,265400,160,50.239
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",256547300,245400,448,152.133
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",256836400,51100,96,156.556
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",261153100,325700,450,115.137
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",261531100,39200,99,210.459
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",267466200,443500,590,110.861
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",268007900,59400,116,162.738
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",274235200,336900,222,54.912
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",277581300,334900,607,151.04
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",283218000,240800,446,154.347
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",283520200,51100,108,176.125
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",289306000,337000,476,117.705
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",289682600,60800,113,154.879
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",295744300,355800,487,114.062
"10","B5","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",296146000,53200,110,172.306
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",1712900,231800,367,131.938
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",1985600,36300,90,206.612
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",8336500,199400,359,150.033
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",8587800,42500,92,180.392
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",15084400,236200,397,140.065
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",15406900,51500,105,169.903
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",21431200,229000,386,140.466
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",21706200,43900,96,182.232
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",27488900,207700,363,145.643
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",27761500,39100,91,193.947
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",33256500,249800,396,132.106
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",33561800,39800,93,194.724
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",39173800,190900,306,133.578
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",39393400,36500,88,200.913
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",39519700,57400,108,156.794
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",45801300,188000,350,155.142
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",51856100,178000,303,141.854
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",52060900,49300,86,145.368
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",52178600,55200,101,152.476
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",58134400,199600,369,154.058
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",58386600,36900,90,203.252
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",64034200,238000,410,143.557
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",64321900,46400,92,165.23
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",70014700,198800,368,154.259
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",70274100,38100,99,216.535
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",76032900,234600,390,138.534
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",76334600,47300,100,176.18
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",82066200,298600,402,112.19
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",82425400,47100,95,168.082
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",88611700,228900,360,131.062
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",88899100,34100,86,210.166
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",94641800,233800,399,142.216
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",94938900,50700,96,157.791
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",101181600,182800,357,162.746
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",107177400,202700,314,129.091
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",107509000,47900,93,161.795
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",113781600,200100,384,159.92
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",114028900,38800,89,191.151
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",119532900,184700,326,147.085
"15","C4","Hippocampus","","20230530_Hippocampus_pMEA_001","0","Control",119717600,70900,98,115.186
