"Channel ID","Channel Label","Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Start timestamp [µs]","Duration [µs]","Spike Count","Spike Frequency [Hz]"
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",216425000,459700,41,87.013
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",220576700,447700,43,93.813
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",224453300,426300,44,100.868
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",228292700,458900,47,100.24
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",232112100,635900,53,81.774
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",236129900,422300,50,116.031
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",239930700,426400,43,98.499
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",244427800,378800,43,110.876
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",248451200,508500,55,106.195
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",252136800,603300,42,67.96
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",256072700,561500,47,81.923
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",260047600,497400,42,82.429
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",263819800,461100,42,88.918
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",267604500,816600,49,58.78
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",271810600,577500,46,77.922
"74","12","3","A4","Hippocampus","","20230522_Hippocampus_pMEA_001","0","Control",275888700,517600,45,85.008
